YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
1986,2,19,24.69,12.94,18.81,24.71,10.07,52.31,4.5,93.11,2.47,3.52,1.45,2.06,182.81,4.77,7.27,2.76,4.52,184.12
1986,2,20,17.22,11.77,14.49,17.03,9.28,72.69,4.1,94.08,1.3,2.3,0.2,2.1,204.25,2.79,4.94,0.38,4.56,204.06
1986,2,21,21.48,11.48,16.48,20.74,9.16,55.06,0,94.01,2.23,3.06,1.61,1.45,254.31,4.3,6.23,2.64,3.59,283
1986,2,22,22.72,14.2,18.46,22.78,10.86,60.5,0.01,93.58,2.87,4.07,1.63,2.44,173.12,6.02,6.93,4.3,2.63,172.69
1986,2,23,24.78,16.55,20.67,24.83,12.76,63.25,15.73,93.24,2.67,3.49,1.96,1.53,127.75,5.53,6.21,3.62,2.59,126.5
1986,2,24,24.62,18.6,21.61,24.67,14.59,73.38,12.83,93.09,2.47,3.59,1.64,1.95,158.56,4.71,6.2,3.37,2.82,156.25
1986,2,25,18.58,11.9,15.24,18.56,9.34,67.44,0.18,93.25,1.7,3.17,0.94,2.23,194.5,3.14,5.23,1.47,3.77,193.31
1986,2,26,18.01,14.14,16.08,17.98,10.86,79.25,6.6,93.3,2.45,4.16,1.04,3.12,198.88,4.8,6.8,2.38,4.42,200.69
1986,2,27,19.49,10.05,14.77,19.4,8.36,63.12,0.23,93.73,1.65,2.71,0.51,2.2,148.75,2.92,5.07,0.84,4.23,159.81
1986,2,28,20.43,12.33,16.37,20.23,9.52,64.56,0.17,94.02,2.08,3.23,1.18,2.05,138.94,3.89,5.3,2.17,3.12,137.06
1986,3,1,19.26,12.69,15.98,18.64,9.83,69.25,8.7,94.01,1.96,3.45,0.61,2.84,156.25,3.41,6.08,1.35,4.73,154.25
1986,3,2,21.19,15.14,18.17,21.25,11.66,71.31,1.63,93.49,2.36,3.16,1.48,1.68,206.44,4.62,6.23,3.03,3.2,204.75
1986,3,3,17.14,15.52,16.33,17.25,11.78,90.5,2.4,93.99,1.87,2.89,0.57,2.31,115.88,3.2,4.55,1.48,3.05,115
1986,3,4,18.12,13.56,15.84,18.03,10.38,77.69,0.08,93.96,1.48,2.72,0.3,2.42,97.38,2.41,4.24,0.47,3.78,95.19
1986,3,5,21.98,13.63,17.8,21.36,10.38,64.94,0,94.1,1.66,2.1,0.74,1.36,178.69,2.87,4.95,1.33,3.62,182.94
1986,3,6,21.59,13.71,17.65,21.57,10.44,65.38,0.53,93.88,2.16,3.33,1.47,1.86,159.5,4.53,5.49,2.73,2.76,142.31
1986,3,7,22.27,14.76,18.51,22.22,11.35,68.38,3.11,93.46,2.14,3.62,1.24,2.38,211.38,4.38,6.27,3.02,3.23,225.88
1986,3,8,22.84,15.62,19.23,22.87,11.9,67,0.38,93.33,2.48,4.21,1.45,2.77,177.94,5.49,7.38,4.14,3.24,177.25
1986,3,9,19.55,16.06,17.81,19.47,12.27,81.25,0.37,93.37,1.45,2.52,0.63,1.88,181.94,2.89,4.21,0.85,3.36,179.88
1986,3,10,22.94,16.5,19.73,23.04,12.82,71.69,0.13,92.96,2.66,4.97,1.02,3.95,245,5.15,7.62,1.89,5.73,246.56
1986,3,11,16.17,5.02,10.59,15.86,5.92,52.62,0,93.9,2.17,3.55,0.59,2.96,149.38,3.63,6.46,0.98,5.48,150.5
1986,3,12,17.08,7.57,12.33,16.58,7.02,57.19,0.3,93.91,2.41,3.78,1.43,2.35,158.75,4.4,5.91,2.53,3.38,157
1986,3,13,21.7,14.84,18.27,21.48,11.47,68.56,0.04,93.22,2.09,4.08,0.88,3.2,247.12,4.02,7.02,1.66,5.36,275.06
1986,3,14,18,4.79,11.4,17.78,6.23,49.44,0.01,93.97,2.52,3.95,0.61,3.35,164.25,4.43,7.25,0.94,6.31,167.19
1986,3,15,19.16,7.19,13.18,19.15,6.9,50.62,0,93.34,2.33,3.08,1.8,1.28,177.62,4.93,6.33,3.84,2.48,174.69
1986,3,16,20.68,13.11,16.89,20.35,10.13,65.25,12.51,93.24,1.98,2.86,0.91,1.95,188.62,3.86,6.14,1.24,4.9,175.19
1986,3,17,22.72,15.79,19.25,22.83,12.21,69.56,0.01,92.81,2.56,4.29,1.74,2.55,203.12,4.75,7.03,2.66,4.37,230.44
1986,3,18,16.72,6.52,11.62,16.37,6.59,57.44,0,94.16,2.38,3.45,0.91,2.54,143.38,3.99,6.02,1.4,4.62,145.62
1986,3,19,16.07,6.37,11.22,16.07,6.35,58.12,0,94.09,2.45,3.63,1.49,2.14,160.25,4.99,6.02,2.2,3.82,143.44
1986,3,20,18.01,9.15,13.58,18.07,7.81,60.88,0,93.75,2.58,3.63,1.55,2.08,183.94,5,5.96,3.33,2.63,182.38
1986,3,21,21.83,12.15,16.99,21.29,9.52,58.19,0.09,93.9,2.02,3.07,0.98,2.09,181.19,3.52,4.89,1.44,3.45,182.62
1986,3,22,20.99,14.18,17.58,20.55,10.8,68.62,7.24,93.85,1.85,2.98,1.08,1.91,139.12,3.4,5.2,1.55,3.65,137.94
1986,3,23,22.48,16.4,19.44,22.51,12.57,72.75,2.17,93.46,2.26,3.88,0.94,2.95,245.12,4.57,6.9,1.79,5.11,258.19
1986,3,24,19.63,14.11,16.87,19.76,10.8,73.81,0.12,94.1,2.5,4.74,1.31,3.42,149.19,4.69,7.68,2.65,5.03,150.06
1986,3,25,17.16,9.19,13.18,16.96,7.69,63.88,0,94.44,1.88,3.18,0.85,2.32,143.06,3.35,4.66,1.3,3.36,143.69
1986,3,26,17.34,9.08,13.22,17.4,7.69,63.25,0,94.06,2.2,3.09,1.52,1.57,165.69,4.59,5.31,3.86,1.46,163.75
1986,3,27,17.67,8.58,13.12,17.75,7.45,59.5,0,94.03,2.43,3.96,1.41,2.55,150.38,5.13,6.1,3.57,2.52,133.81
1986,3,28,18.61,10.26,14.44,18.72,8.36,61.19,0,93.83,2.48,3.75,1.46,2.29,137.75,5.02,6.01,3.46,2.55,136
1986,3,29,19.53,13.51,16.52,19.65,10.38,71.81,0.44,93.58,1.88,3.09,0.34,2.75,191.31,3.98,5.26,0.6,4.66,189.31
1986,3,30,21.19,16.65,18.92,21.27,12.76,77.69,1.85,93.42,2.04,2.92,1.61,1.31,175.88,3.85,5.14,2.22,2.92,172.94
1986,3,31,17.96,15.11,16.54,18.1,11.54,84.44,0.33,93.5,2.12,2.76,1.34,1.42,159.25,3.48,4.79,2.41,2.38,158.94
1986,4,1,20.17,14.4,17.29,19.88,11.05,73.19,0.17,93.07,1.46,2.18,0.77,1.41,170.62,2.72,4.48,1.01,3.47,175.25
1986,4,2,21.4,13.23,17.32,21.02,10.31,66.62,0.1,93.09,1.95,3.37,0.43,2.94,171.62,3.38,5.55,0.53,5.02,181.56
1986,4,3,20.23,15.98,18.1,20.13,12.21,79.75,0.04,93.31,1.55,2.93,0.34,2.59,150.69,2.48,4.55,0.37,4.2,145.62
1986,4,4,21.75,16.27,19.01,21.81,12.51,75.25,0,93.09,1.65,3.71,0.16,3.55,212.5,3.02,5.6,0.21,5.39,214.12
1986,4,5,17.09,9.26,13.18,17.19,7.87,65.75,0,93.56,1.97,3.86,0.17,3.7,105.81,3.45,5.92,0.56,5.36,103.44
1986,4,6,17.37,9.63,13.51,17.08,8,65.25,0.02,93.68,2.27,3.61,1.35,2.26,137.69,4.17,5.48,2.55,2.93,136.06
1986,4,7,20.87,16.1,18.48,20.93,12.39,78.06,2.88,93.4,1.82,2.9,0.95,1.95,166.62,3.8,5.16,1.7,3.45,163.44
1986,4,8,19.72,16.27,17.99,19.8,12.39,82.69,0.44,93.79,1.73,2.38,1.08,1.3,123.69,3.48,4.03,2.61,1.42,123.44
1986,4,9,21.77,17.64,19.71,21.88,13.61,80.38,0.3,93.29,2.09,3.54,1.11,2.43,143.12,4.45,5.76,2.88,2.88,140.81
1986,4,10,20.76,15.95,18.36,20.77,12.33,75.88,1.12,93.25,2.4,4.77,1.04,3.73,208.06,4.65,7.05,1.72,5.32,210.38
1986,4,11,19.25,15.01,17.13,18.94,11.54,78.06,0.76,93.25,1.4,2.57,0.46,2.11,147.44,2.21,4.02,0.59,3.44,143.81
1986,4,12,20.76,17.73,19.25,20.48,13.73,84.06,3.16,92.93,1.84,3.69,0.66,3.03,262.19,3.41,6.5,1.62,4.88,261.44
1986,4,13,15.48,10.32,12.9,15.63,8.42,73.62,0.07,93.62,2.63,3.3,1.16,2.13,153.62,4.45,5.85,3.24,2.62,155.19
1986,4,14,10,6.21,8.11,9.75,6.29,78.12,0,94.47,1.8,2.77,1.01,1.76,135.69,2.85,4.18,1.38,2.79,137.06
1986,4,15,11.98,4.81,8.4,11.69,5.68,66.31,0,94.42,2.44,3.64,1.45,2.2,165.44,4.19,5.71,2.69,3.02,163
1986,4,16,13.6,8.06,10.83,13.73,7.2,72.75,0,93.83,3.2,4.91,2.22,2.69,125.06,5.85,8.05,4.61,3.45,138.88
1986,4,17,16.2,7.59,11.9,16.25,7.02,62,0,93.33,2.44,3.3,1.51,1.79,210.69,4.66,5.63,3.59,2.05,223.5
1986,4,18,17.65,9.76,13.7,17.59,8.12,64.06,0.91,93.49,2.15,3.3,1.25,2.05,188.56,4.28,6.29,2.37,3.92,189.12
1986,4,19,16.69,13.63,15.15,16.75,10.5,82.88,0.27,93.46,1.52,2.21,0.5,1.7,155,3.3,4.62,0.61,4.02,152.75
1986,4,20,21.58,14.47,18.03,21.6,11.17,69.25,0.29,92.72,2.3,2.88,1.66,1.23,329.81,4.99,6.42,4.17,2.25,328.25
1986,4,21,24.33,15.18,19.76,24.23,11.78,64.38,0.18,92.75,2.41,3.45,1.36,2.09,181.69,4.59,6.7,2.77,3.92,180.44
1986,4,22,23.08,19.99,21.54,23.16,15.75,83.88,1.7,93.24,1.86,2.86,1.07,1.79,55.75,3.7,4.85,2.27,2.58,53.5
1986,4,23,22.8,17.76,20.28,22.87,13.92,76.44,0.47,93.06,2.39,3.92,0.73,3.19,206.38,4.4,6.84,1.3,5.54,207.06
1986,4,24,17.98,11.09,14.53,18.15,8.85,69.44,0.11,93.48,1.7,2.94,1.17,1.77,145.12,2.91,4.82,1.84,2.98,148.62
1986,4,25,14.67,9.12,11.9,14.32,7.69,72.62,0,94.03,1.74,2.56,1.17,1.39,170.38,3.13,4.52,1.77,2.74,171.88
1986,4,26,16.6,8.52,12.56,15.73,7.39,63.06,0,94.31,1.8,2.88,0.56,2.32,166.19,3.23,5.55,0.7,4.85,165.31
1986,4,27,17.01,7.13,12.08,17.07,6.71,56.44,0,94.11,2.45,3.53,1.73,1.8,193.38,5.23,6.58,2.99,3.59,192
1986,4,28,15.81,8,11.9,15.88,7.14,64.19,0,94.06,2.75,4.16,1.84,2.32,182.44,5.5,6.35,3.63,2.71,181.19
1986,4,29,17.19,8.69,12.94,17.24,7.51,64.25,0,93.85,2.45,3.16,1.75,1.41,197.31,4.93,6.43,3.41,3.03,196
1986,4,30,20.73,8.23,14.48,20.59,7.26,49.25,0,93.74,2.52,3.12,1.44,1.69,210.44,5.2,7.09,2.26,4.83,209
1986,5,1,22.33,9.52,15.93,21.72,8,48.5,0,93.53,2.35,3.66,0.7,2.95,191.06,4.23,7.16,1.03,6.12,189.81
1986,5,2,21.71,11.02,16.37,21.4,8.79,55,0,93.7,2.08,2.91,0.34,2.59,190.44,4.19,7,0.55,6.44,189.69
1986,5,3,18.64,12.33,15.48,18.57,9.58,69.62,0,93.99,1.62,2.45,0.57,1.88,161.19,3.03,4.7,0.86,3.84,161.5
1986,5,4,20.26,13.67,16.97,19.57,10.5,69.12,0.31,93.62,1.77,3.1,0.06,3.04,293.06,3.53,5.55,0.23,5.32,275.44
1986,5,5,17.88,8.4,13.15,17.9,7.51,58.62,0,93.79,1.91,2.65,1.37,1.28,170.94,3.84,6.41,1.31,5.1,171.06
1986,5,6,15.73,8.23,11.98,15.38,7.32,64.5,0.14,93.93,2,2.97,0.99,1.98,186.5,3.59,4.81,1.38,3.43,187.56
1986,5,7,16.26,10.48,13.37,16.27,8.73,71.81,3,93.53,1.75,2.48,1.12,1.36,211.06,3.84,5.72,1.87,3.85,208.44
1986,5,8,19.71,14.89,17.3,19.77,11.41,77.12,0.14,93.02,1.62,2.08,0.68,1.4,228.19,3.7,5.55,0.95,4.61,239.81
1986,5,9,13.89,10.75,12.32,13.65,8.79,82.56,0.04,93.28,1.93,3.15,1.08,2.08,183.5,3.09,4.36,1.77,2.59,186.44
1986,5,10,13.07,6.96,10.01,12.33,6.65,70.88,0,93.76,1.92,3.16,0.6,2.55,169.81,3.3,5.4,0.76,4.64,167
1986,5,11,16.58,10.35,13.47,16.69,8.48,70.38,0.14,93.35,2.02,2.98,0.69,2.29,185.06,3.67,5.89,0.91,4.98,181.75
1986,5,12,12.94,6.69,9.82,13.14,6.59,69.81,0,93.39,1.33,1.91,0.99,0.91,137.06,2.43,4.51,0.71,3.8,131
1986,5,13,7.98,-0.24,3.87,8.13,4.03,59.56,0,94,1.77,2.74,1.35,1.39,147.38,3.49,4.91,1.91,3.02,147.25
1986,5,14,11.48,2.46,6.97,11.6,5.07,55.5,0,93.47,3.05,4.7,2.09,2.61,214.38,5.6,7.64,4.73,2.91,228.5
1986,5,15,15.75,10.98,13.36,15.76,8.91,76.56,0.13,93.05,2.34,3.09,1.19,1.91,219.25,4.32,6.03,2.13,3.9,233.19
1986,5,16,17.18,13.63,15.4,16.65,10.56,81.31,0.03,93.17,1.41,3.02,0.32,2.7,197.81,2.31,4.3,0.14,4.16,232.69
1986,5,17,14.51,9.42,11.96,14.15,7.93,75.31,0.05,93.26,1.77,2.86,0.85,2.01,175.75,2.95,4.38,1.31,3.07,177.19
1986,5,18,13.45,11.67,12.56,13.46,9.28,88.81,0.04,92.73,2.23,3.7,1.11,2.59,189.69,4.54,5.92,2.5,3.42,188.94
1986,5,19,14.11,8.99,11.55,14.07,7.87,73.62,0.27,93.22,2.8,4.41,0.95,3.46,195.06,5.27,7.05,1.5,5.55,195.75
1986,5,20,12.97,-0.05,6.46,12.94,4.09,46.88,0,93.83,2.02,3.3,0.16,3.15,184.12,4.41,6.7,0.45,6.24,198
1986,5,21,14.92,4.09,9.51,14.69,5.49,52.62,0,93.65,2.98,4.02,1.67,2.35,223.19,5.52,7.53,2.76,4.78,224.5
1986,5,22,14.69,7.27,10.98,14.62,6.84,63.56,0.09,93.43,2.9,4.35,2.09,2.26,200.5,5.97,7.2,3.83,3.38,215.06
1986,5,23,15.74,10.12,12.93,15.4,8.3,72.06,0.83,93.13,1.57,2.45,0.25,2.2,225.56,3.13,5.6,0.69,4.91,266.12
1986,5,24,12.26,3.87,8.06,11.73,5.49,59.44,0,93.72,2.76,4.65,1.62,3.03,198.38,5.41,7.67,2.7,4.97,199.06
1986,5,25,11.68,0.55,6.11,10.82,4.21,49.19,0,94.02,2.43,4.07,1.23,2.84,194.44,4.36,7.46,2.03,5.43,206.62
1986,5,26,15.44,5.52,10.48,15.38,6.1,53.94,0,92.99,4.12,5.59,2.18,3.4,324.5,7.44,9.66,4.74,4.92,324.69
1986,5,27,16.65,5.03,10.83,15.94,6.04,51,0,92.36,2.98,4.15,0.89,3.26,296.94,5.52,7.98,1.4,6.58,298.44
1986,5,28,13.92,2.27,8.09,13.82,4.94,48.88,1.17,92.81,2.73,4.33,1.27,3.05,175.25,4.95,8.3,2.33,5.96,176.88
1986,5,29,9.87,2.83,6.35,9.72,5,64.81,0.46,94.07,2.14,3.52,1.18,2.34,179.12,4.27,6.29,2.73,3.55,178.25
1986,5,30,10.3,0.6,5.44,8.62,4.21,54.94,0,94.49,1.22,2.73,0.21,2.53,206.62,2.36,6.76,0.23,6.52,224.88
1986,5,31,13.76,1.36,7.56,12.5,4.46,46.31,0,94.19,2.26,3.27,0.64,2.63,209.25,3.98,6.79,0.7,6.09,209.25
1986,6,1,14.5,1.13,7.82,12.41,4.39,43.5,0,94.14,2.23,3.07,0.25,2.82,189.62,4.07,6.64,0.72,5.92,173
1986,6,2,12.53,-1.27,5.63,12.49,3.72,42.06,0,93.79,3.71,5.63,2.34,3.3,202.88,6.98,9.22,4.69,4.53,202.81
1986,6,3,13.6,0.77,7.19,13.56,4.33,46.69,0,93.3,3.14,3.89,2.14,1.75,243.69,6,7.02,3.98,3.04,258.44
1986,6,4,11.69,3.44,7.56,11.62,5.31,60.81,0.32,93.47,2.34,3.31,1.42,1.89,194.69,4.4,6.38,2.96,3.42,196.38
1986,6,5,7.95,3.55,5.76,8.01,5.25,76.06,0.19,94.15,2.78,4.52,1.62,2.91,205.56,5.31,7.09,3.23,3.86,205.94
1986,6,6,7.72,-3.16,2.28,7.61,3.23,53.56,0,94.31,1.87,3.34,0.48,2.87,197.75,4.06,7.02,0.3,6.72,201.5
1986,6,7,11.32,0.77,6.05,11.26,4.33,51.56,0,93.39,3.49,4.45,2.19,2.27,327.62,6.45,7.3,4.84,2.45,327.81
1986,6,8,11.5,2.73,7.11,11.3,4.94,59.38,0,93.52,2.44,3.42,1.53,1.89,199.81,4.43,6.34,2.84,3.51,201.38
1986,6,9,12.4,6.98,9.69,11.99,6.77,75.75,0,93.41,1.88,2.8,1.07,1.73,245.25,3.65,5.11,1.34,3.77,242.62
1986,6,10,15.41,7.83,11.62,15.34,7.2,69.12,0,93.42,1.92,3.41,0.37,3.04,227.75,3.9,6.66,0.7,5.95,231.56
1986,6,11,9.84,0.23,5.04,9.96,4.39,58.38,0,94.23,2.13,3.34,1.3,2.03,121.12,3.96,5.2,1.52,3.69,121.25
1986,6,12,10.58,4.07,7.33,10.65,5.68,65.75,0,93.32,2.74,4.37,1.61,2.76,255.31,5.07,7.52,3.45,4.08,299.75
1986,6,13,18.51,6.28,12.4,18.38,6.65,52.62,0,92.72,3.96,5.02,2.45,2.57,300.5,7.27,9.15,5.19,3.95,300.44
1986,6,14,13.04,0.69,6.87,11.77,4.33,43.88,0,93.72,2.29,3.42,0.94,2.48,169.75,4.2,7.12,1.22,5.91,171.19
1986,6,15,12.17,4.71,8.44,11.93,6.04,63.38,0,93.24,2.68,4.14,1.85,2.29,291.62,5.15,7.55,3.12,4.41,305.69
1986,6,16,19.8,8.7,14.26,18.9,7.75,56.75,0,92.88,2.29,4.53,0.58,3.95,281.94,4.31,8.16,0.89,7.27,285.81
1986,6,17,20.81,6.28,13.55,20.62,6.65,48,0,93.04,3.56,4.62,1.22,3.41,240.19,6.27,8.43,3.04,5.39,240.88
1986,6,18,12.55,3.49,8.02,11.87,5.31,56.56,0,93.89,1.99,2.79,1,1.79,170.44,3.43,4.84,1.48,3.35,171.38
1986,6,19,12.3,7.62,9.96,11.75,6.96,76.75,0.01,94.2,1.5,2.66,0.27,2.4,173.12,2.45,4.7,0.62,4.07,171.44
1986,6,20,17.12,10.56,13.84,17.09,8.54,69.62,0,93.52,3.66,5.86,1.88,3.98,338.25,6.93,9.74,5.22,4.52,337.81
1986,6,21,13.24,7.04,10.14,13.2,6.77,66.44,0.21,93.58,3.21,4.52,1.8,2.73,210.31,5.6,7.64,3.59,4.05,212.31
1986,6,22,8.32,-0.67,3.83,8.43,3.91,55.81,0.01,94.18,2.09,3.16,1.31,1.84,175.38,3.7,4.73,2.91,1.83,176
1986,6,23,11.04,1.85,6.44,9.94,4.7,55.38,0.02,93.8,1.71,2.22,0.28,1.94,189,2.72,4.2,0.37,3.84,191.94
1986,6,24,11.86,4.5,8.18,10.72,5.68,64.12,0.02,93.95,1.82,2.54,0.33,2.22,168.75,3.23,5.45,0.49,4.95,169.56
1986,6,25,11.15,5.46,8.3,10.03,5.98,72.31,0.03,94.35,2.11,3.44,0.7,2.74,184,3.92,5.88,0.85,5.04,167.81
1986,6,26,12.37,9.67,11.02,12.47,8,84.88,0.86,94.04,2.77,4.09,1.97,2.12,129.5,5.05,6.23,3.66,2.57,128.81
1986,6,27,14.46,11.1,12.78,14.57,8.85,83,0,93.62,1.65,2.18,0.98,1.2,176,3.25,4.56,1.7,2.87,203.06
1986,6,28,13.71,11.98,12.84,13.12,9.34,87.56,0.03,93.81,1.48,2.5,0.12,2.38,168.94,2.52,4.09,0.1,3.98,177.38
1986,6,29,14.88,10.3,12.59,14.9,8.36,78.19,0.15,93.68,1.23,1.92,0.45,1.48,160.06,2.4,4.85,0.68,4.17,155.81
1986,6,30,11.69,3.68,7.69,11.1,5.43,62.88,0,94.53,2.68,4.98,0.72,4.26,185.25,4.67,8.06,1.05,7.02,185.31
1986,7,1,11.74,0.76,6.26,11.31,4.27,53.5,0,94.58,2.57,3.34,1.58,1.77,233.81,4.86,6.61,2.3,4.3,262.19
1986,7,2,14.7,0.64,7.67,14.62,4.21,42.06,0,94.33,3.25,4.17,2.02,2.15,206.25,6.08,7.47,3.08,4.39,205.38
1986,7,3,14.81,1.9,8.35,14.72,4.64,45.81,0,94.11,2.65,3.4,1.38,2.02,207.25,5.13,6.69,1.88,4.81,205.62
1986,7,4,15.1,2.74,8.92,14.87,4.94,48.56,0,94.29,2.41,3.66,1.23,2.42,193,4.48,6.95,1.53,5.42,192.94
1986,7,5,9.58,5.59,7.58,9.81,5.98,78.81,0.34,95.06,1.98,3.05,1.34,1.71,138,3.3,5.23,1.74,3.48,139.38
1986,7,6,9.37,6.29,7.83,9.61,6.29,82,0,94.81,2.54,3.8,1.41,2.39,17.69,4,5.64,2.08,3.56,16.31
1986,7,7,11.05,7.08,9.06,11.15,6.65,79.5,0,94.41,3.48,5.15,2.38,2.77,169.12,6.02,7.93,3.81,4.11,183.12
1986,7,8,14.21,8.16,11.19,14.25,7.2,71.5,0,94.04,4.5,7.21,2.84,4.38,182.38,7.84,11.54,5.91,5.63,167.38
1986,7,9,14.32,9.14,11.73,14.36,7.69,74.88,0,94.46,2.98,4.56,1.82,2.75,180.12,5.72,7.02,3.8,3.23,179.38
1986,7,10,15.83,9.14,12.48,15.79,7.75,68.94,0,94.06,3.59,6.04,2.05,3.98,224.94,7.02,9.64,4.81,4.83,284.62
1986,7,11,18.76,8.03,13.39,18.76,7.26,55.88,0,93.41,2.88,4.51,0.64,3.87,230.44,5.2,8.4,1.35,7.05,232.69
1986,7,12,10.73,-0.25,5.24,10.46,4.03,50.19,0,94,2.3,3.47,0.43,3.04,171.19,3.77,5.12,0.67,4.44,173.69
1986,7,13,12.23,5.41,8.83,11.87,6.04,66.31,0.01,93.63,1.64,2.56,0.35,2.21,183.31,2.98,4.69,0.7,3.98,177.69
1986,7,14,15.02,10.55,12.79,14.58,8.54,78.44,0.1,93.34,2.04,3.99,0.63,3.36,170.88,3.67,6.2,0.71,5.48,185.19
1986,7,15,13.14,9.49,11.31,13.29,7.93,79.81,0.85,93.77,2.52,4.23,1.65,2.58,166.38,3.92,6.02,2.58,3.44,169.38
1986,7,16,10.79,7.1,8.94,10.82,6.71,80.75,0.82,94.06,1.22,2.77,0.35,2.41,146,1.78,4.56,0.32,4.25,143.25
1986,7,17,11.07,8.09,9.58,11.25,7.2,83.81,11.08,94.01,1.66,2.88,0.27,2.61,184.19,2.53,3.97,0.63,3.34,184.38
1986,7,18,8.33,6.08,7.21,8.5,6.23,86.44,18.62,94.46,2.69,3.4,1.67,1.73,166.69,4.14,5.02,2.7,2.33,166.56
1986,7,19,6.17,4.8,5.48,6.3,5.68,90.94,23.42,94.14,2.63,3.03,2.4,0.63,198.19,4.09,4.57,3.59,0.98,197.25
1986,7,20,8.93,3.48,6.21,8.27,5.19,71.81,0,94.72,2.42,4.11,1.19,2.92,183.56,4.36,6.87,1.62,5.25,184.38
1986,7,21,8.15,2.22,5.19,7.49,4.7,70.19,0,95.05,2.74,4.14,1.02,3.12,199.38,5.09,6.97,1.27,5.7,212.75
1986,7,22,12.31,0.48,6.39,11.9,4.27,49.44,0,94.53,2.66,4.17,0.8,3.38,221.88,5.09,8.18,1.12,7.05,221.12
1986,7,23,14.87,3.09,8.98,14.65,5.13,50,0,93.96,2.97,4.91,1.4,3.52,216.94,5.42,8.56,1.94,6.62,218.5
1986,7,24,16.37,3.63,10,15.81,5.37,48.19,0,93.75,2.64,3.98,1.38,2.6,206.62,5.2,8.15,1.62,6.53,205.75
1986,7,25,16.94,3.16,10.05,15.79,5.19,44.06,0,93.9,2.28,3.56,0.55,3.01,207.56,4.5,8.18,0.77,7.41,209.44
1986,7,26,14.55,7.54,11.05,14.36,6.9,66.12,0,94.29,2.62,3.58,1.27,2.31,166.56,5.14,7.27,2.36,4.91,167.56
1986,7,27,10.51,5.6,8.05,10.57,6.04,76.19,0,94.3,1.7,2.88,0.94,1.93,151.5,2.95,4.69,1.62,3.07,177.31
1986,7,28,11.83,7.4,9.62,11.9,7.02,76.44,0,93.38,3.81,5.81,2.52,3.29,283.88,6.71,8.92,4.95,3.98,298.75
1986,7,29,16.21,6.22,11.22,16.12,6.53,57.88,0,92.9,3.52,4.74,2.09,2.66,240.25,6.38,7.76,4.83,2.94,240.69
1986,7,30,13.13,3.45,8.3,12.33,5.31,57.88,0,93.74,2.6,4,1.01,2.99,146.94,4.8,6.81,1.63,5.17,146.25
1986,7,31,15.67,7.98,11.82,15.7,7.14,67.25,0,93.67,3.01,4.11,0.87,3.24,239.5,5.42,7.52,1.63,5.88,241.06
1986,8,1,12.28,6.7,9.49,12.28,6.59,72.38,0,93.69,2.17,3.45,0.41,3.04,149.44,3.73,6.56,0.55,6.02,145.06
1986,8,2,17.58,11.17,14.37,17.11,8.97,71.69,0,92.93,2.47,3.7,0.93,2.77,258.31,4.43,6.8,1.69,5.12,257.31
1986,8,3,10.65,6.7,8.68,10.92,6.65,79.31,0.02,93.55,2.2,3.74,0.96,2.78,159.19,3.2,4.76,1.15,3.61,163.06
1986,8,4,10.9,6.08,8.49,10.56,6.29,76,0,93.62,1,2.26,0.09,2.16,206.25,1.79,4.52,0.18,4.34,206.75
1986,8,5,9.52,5.25,7.38,9.18,5.92,77.06,0.02,94.08,2.08,3,0.89,2.11,168.06,3.53,5.1,0.95,4.16,165.62
1986,8,6,11.56,8.18,9.87,11.45,7.32,81.31,0.04,93.79,2.24,3.66,0.56,3.09,182.75,4.49,6.3,0.95,5.35,180.56
1986,8,7,18.79,14.58,16.69,18.13,11.17,77.88,0.01,93.39,2.45,3.44,1.41,2.02,206.88,4.86,6.9,1.98,4.92,205.38
1986,8,8,19.77,15.14,17.46,18.68,11.54,77.62,0.34,93.52,1.78,3.33,0.31,3.02,157.56,3.06,4.71,0.55,4.16,154.06
1986,8,9,19.86,14.7,17.28,19.65,11.23,76.38,0.32,93.13,2.28,3.11,1.49,1.62,231.12,4.67,6.62,2.73,3.89,245.06
1986,8,10,12.91,7.62,10.26,12.57,7.45,71.75,0.04,93.47,3.01,6.11,1.43,4.68,192.31,4.9,8.3,2.13,6.17,194.25
1986,8,11,7.95,-3.43,2.26,8.05,3.11,48.12,0,94.16,2.15,3.62,0.46,3.16,99.19,3.86,4.83,0.85,3.97,97.62
1986,8,12,7.43,-0.13,3.65,7.62,4.03,62.38,0,93.98,2.49,3.77,1.39,2.39,110.31,4.76,5.56,3.38,2.19,109.12
1986,8,13,8.5,2.26,5.37,8.12,4.82,70,0.58,93.76,1.38,2.42,0.46,1.97,223.56,2.4,3.89,0.61,3.28,235.81
1986,8,14,10.4,4.43,7.41,9.75,5.62,69.19,6.01,93.97,2.4,3.45,1.28,2.17,175.19,3.51,5.23,1.55,3.67,177.06
1986,8,15,8.2,4.98,6.58,8.42,5.8,81.56,0.49,94.21,1.96,2.79,0.74,2.05,169.5,3.03,3.98,1.42,2.55,171.88
